#Frame		Cumulative pedestrians
29	0
30	0
31	0
32	0
33	0
34	0
35	1
36	1
37	2
38	2
39	2
40	2
41	2
42	2
43	3
44	3
45	3
46	3
47	3
48	3
49	3
50	3
51	3
52	3
53	3
54	3
55	3
56	3
57	3
58	3
59	3
60	3
61	3
62	3
63	3
64	3
65	4
66	4
67	4
68	5
69	5
70	5
71	5
72	6
73	6
74	6
75	6
76	6
77	6
78	6
79	6
80	6
81	7
82	7
83	7
84	7
85	7
86	7
87	7
88	7
89	7
90	7
91	8
92	8
93	8
94	9
95	9
96	10
97	10
98	10
99	10
100	10
101	10
102	10
103	10
104	10
105	11
106	11
107	13
108	13
109	13
110	13
111	13
112	13
113	14
114	14
115	14
116	14
117	14
118	15
119	15
120	15
121	15
122	15
123	15
124	15
125	15
126	15
127	15
128	16
129	16
130	16
131	17
132	17
133	17
134	17
135	17
136	17
137	17
138	17
139	17
140	17
141	18
142	18
143	18
144	18
145	18
146	18
147	18
148	18
149	18
150	18
151	18
152	18
153	19
154	20
155	20
156	21
157	21
158	21
159	21
160	21
161	21
162	21
163	21
164	21
165	21
166	21
167	21
168	21
169	21
170	21
171	22
172	22
173	22
174	22
175	23
176	24
177	24
178	25
179	25
180	25
181	25
182	26
183	26
184	26
185	26
186	26
187	26
188	26
189	27
190	27
191	27
192	27
193	28
194	28
195	28
196	28
197	28
198	28
199	29
200	29
201	30
202	30
203	30
204	31
205	31
206	31
207	31
208	31
209	31
210	31
211	31
212	31
213	31
214	32
215	32
216	32
217	32
218	32
219	32
220	32
221	34
222	34
223	34
224	34
225	35
226	35
227	35
228	35
229	35
230	35
231	35
232	35
233	35
234	35
235	36
236	36
237	36
238	36
239	36
240	37
241	37
242	37
243	37
244	37
245	37
246	37
247	37
248	37
249	39
250	40
251	40
252	40
253	40
254	40
255	40
256	41
257	41
258	41
259	41
260	41
261	41
262	41
263	41
264	42
265	42
266	42
267	43
268	43
269	43
270	43
271	43
272	43
273	43
274	43
275	44
276	44
277	44
278	44
279	44
280	44
281	44
282	44
283	44
284	45
285	45
286	45
287	45
288	46
289	46
290	47
291	47
292	47
293	47
294	48
295	48
296	48
297	48
298	48
299	48
300	48
301	48
302	49
303	49
304	50
305	50
306	50
307	50
308	50
309	50
310	51
311	51
312	51
313	51
314	51
315	51
316	52
317	53
318	53
319	53
320	53
321	53
322	53
323	53
324	54
325	55
326	55
327	55
328	55
329	55
330	55
331	55
332	55
333	55
334	56
335	56
336	56
337	56
338	56
339	56
340	57
341	58
342	58
343	58
344	58
345	58
346	58
347	58
348	58
349	59
350	60
351	61
352	61
353	61
354	61
355	61
356	61
357	61
358	62
359	62
360	62
361	62
362	62
363	62
364	63
365	63
366	64
367	64
368	64
369	64
370	64
371	64
372	64
373	64
374	64
375	65
376	65
377	65
378	66
379	67
380	67
381	67
382	68
383	68
384	68
385	68
386	68
387	68
388	68
389	69
390	69
391	69
392	69
393	69
394	69
395	69
396	70
397	70
398	70
399	70
400	70
401	70
402	70
403	71
404	71
405	71
406	71
407	72
408	73
409	73
410	73
411	73
412	73
413	74
414	74
415	74
416	74
417	74
418	74
419	74
420	74
421	76
422	76
423	76
424	76
425	76
426	76
427	76
428	76
429	76
430	77
431	77
432	77
433	77
434	77
435	77
436	77
437	77
438	78
439	79
440	79
441	79
442	79
443	79
444	79
445	79
446	79
447	79
448	79
449	79
450	79
451	79
452	79
453	80
454	81
455	82
456	82
457	82
458	82
459	82
460	82
461	82
462	82
463	82
464	83
465	83
466	84
467	84
468	84
469	84
470	84
471	84
472	84
473	84
474	84
475	85
476	85
477	85
478	85
479	86
480	86
481	86
482	86
483	86
484	87
485	87
486	87
487	87
488	87
489	87
490	87
491	87
492	87
493	89
494	89
495	90
496	90
497	90
498	90
499	90
500	90
501	90
502	90
503	90
504	90
505	90
506	90
507	91
508	91
509	92
510	92
511	92
