#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
312	0.378	1.358
313	0.416	1.362
314	0.456	1.378
315	0.495	1.393
316	0.540	1.393
317	0.577	1.373
318	0.643	1.401
319	0.685	1.395
320	0.720	1.393
321	0.735	1.397
322	0.740	1.401
323	0.729	1.413
324	0.708	1.410
325	0.682	1.405
326	0.645	1.403
327	0.608	1.405
328	0.533	1.400
329	0.522	1.399
330	0.507	1.393
331	0.491	1.378
332	0.475	1.358
333	0.427	1.338
334	0.425	1.321
335	0.429	1.305
336	0.438	1.296
337	0.402	1.278
338	0.441	1.256
339	0.486	1.204
340	0.532	1.170
341	0.568	1.146
342	0.670	1.186
343	0.700	1.167
344	0.632	1.117
345	0.660	1.109
346	0.687	1.094
347	0.713	1.036
348	0.731	1.023
349	0.802	1.058
350	0.814	1.067
351	0.826	1.072
352	0.836	1.086
353	0.648	1.096
354	0.677	1.106
355	0.707	1.118
356	0.729	1.128
357	0.748	1.134
358	0.751	1.143
359	0.758	1.143
360	0.766	1.149
361	0.775	1.145
362	0.798	1.135
363	0.823	1.131
364	0.857	1.136
365	0.899	1.132
366	0.937	1.129
367	0.959	1.124
368	0.979	1.122
369	0.990	1.119
370	0.996	1.083
371	1.000	1.087
372	1.001	1.092
373	0.997	1.097
374	0.990	1.103
375	0.973	1.109
376	0.960	1.115
377	0.947	1.117
378	0.919	1.116
379	0.914	1.112
380	0.824	1.111
381	0.825	1.102
382	0.857	1.113
383	0.871	1.183
384	0.901	1.181
385	0.918	1.172
386	0.934	1.164
387	0.951	1.156
388	0.944	1.153
389	0.933	1.157
390	0.889	1.169
391	0.875	1.180
392	0.820	1.189
393	0.822	1.201
394	0.812	1.210
395	0.796	1.215
396	0.766	1.221
397	0.769	1.227
398	0.767	1.227
399	0.764	1.219
400	0.764	1.206
401	0.721	1.191
402	0.733	1.173
403	0.737	1.160
404	0.765	1.153
405	0.791	1.151
406	0.810	1.152
407	0.827	1.160
408	0.839	1.165
409	0.850	1.175
410	0.855	1.193
411	0.861	1.216
412	0.829	1.235
413	0.841	1.247
414	0.773	1.257
415	0.794	1.262
416	0.813	1.264
417	0.830	1.252
418	0.844	1.234
419	0.855	1.213
420	0.866	1.190
421	0.873	1.165
422	0.881	1.148
423	0.882	1.138
424	0.878	1.133
425	0.873	1.121
426	0.867	1.102
427	0.885	1.105
428	0.873	1.098
429	0.883	1.095
430	0.895	1.087
431	0.879	1.078
432	0.913	1.072
433	0.889	1.071
434	0.932	1.075
435	0.993	1.085
436	0.932	1.102
437	0.990	1.120
438	1.037	1.131
439	1.075	1.140
440	1.099	1.149
441	1.104	1.155
442	1.105	1.164
443	1.096	1.172
444	1.083	1.182
445	1.071	1.190
446	1.060	1.194
447	1.045	1.191
448	1.033	1.189
449	1.023	1.193
450	1.010	1.200
451	1.004	1.197
452	0.995	1.199
453	0.947	1.198
454	0.947	1.189
455	0.941	1.184
456	0.919	1.179
457	0.919	1.175
458	0.918	1.172
459	0.913	1.171
460	0.909	1.164
461	0.902	1.156
462	0.894	1.132
463	0.880	1.118
464	0.876	1.101
465	0.843	1.076
466	0.843	1.058
467	0.839	1.087
468	0.869	1.086
469	0.883	1.077
470	0.894	1.072
471	0.949	1.084
472	0.970	1.077
473	0.964	1.081
474	0.988	1.086
475	1.018	1.092
476	1.041	1.099
477	1.004	1.099
478	1.022	1.107
479	1.031	1.114
480	1.030	1.120
481	1.023	1.126
482	1.016	1.130
483	1.007	1.141
484	0.996	1.154
485	0.989	1.165
486	0.959	1.167
487	0.965	1.167
488	0.972	1.163
489	0.979	1.157
490	0.958	1.142
491	0.963	1.126
492	0.958	1.097
493	1.007	1.129
494	1.014	1.133
495	1.012	1.142
496	1.008	1.152
497	0.994	1.167
498	0.980	1.176
499	0.933	1.187
500	0.915	1.213
501	0.894	1.237
502	0.895	1.256
503	0.846	1.270
504	0.851	1.275
505	0.853	1.279
506	0.853	1.281
507	0.847	1.283
508	0.849	1.288
509	0.859	1.285
510	0.874	1.271
511	0.841	1.248
512	0.862	1.222
513	0.876	1.200
