-209	-173
-201	-734
-199	-348
-187	-272
-186	-641
-183	-562
-174	-448
-169	-379
-163	-514
-160	-307
-160	-208
-160	-156
-154	-766
-154	-110
-145	-549
-141	-590
-139	-726
-137	-348
-132	-659
-130	-184
-128	-432
-127	-483
-112	-277
-112	-82
-108	-248
-108	-139
-102	-690
-102	-518
-96	-565
-95	-759
-95	-191
-93	-349
-90	-389
-79	-455
-76	-90
-74	-612
-71	-270
-65	-154
-60	-652
-54	-364
-52	-227
-47	-489
-47	-99
-43	-300
-40	-446
-36	-566
-32	-728
-24	-176
-23	-620
-19	-62
-17	-402
-15	-267
-10	-499
-7	-213
-6	-143
-4	-343
-2	220
1	122
10	-671
11	-55
15	-426
18	-300
20	-100
21	-565
25	-462
26	-354
27	-238
30	-716
30	10
33	285
34	-525
35	-171
44	-620
48	-780
48	178
53	-16
55	-392
55	-123
55	93
58	-660
62	-347
63	-489
65	-322
66	-588
71	-270
75	-56
77	243
79	-691
79	-534
85	-172
88	42
91	-237
98	-452
100	-314
103	-374
110	112
113	-676
113	-113
121	-423
127	2
128	-360
129	-776
129	-618
130	-519
130	-280
132	-218
132	193
138	-582
138	-164
139	-98
141	-461
145	-684
157	303
158	-34
163	-305
168	-239
176	-180
178	-391
182	-767
187	-134
187	-68
187	52
190	-493
196	-380
198	-314
205	-584
206	-644
211	-231
218	-274
220	-777
228	-613
231	-120
231	-93
240	-729
248	-173
250	-348
251	-427
255	-485
256	-290
261	-251
268	-574
278	-773
289	-218
293	-720
295	-104
298	-521
301	-343
305	-179
308	-562
309	-419
321	-276
332	-84
333	-685
335	-135
339	-207
346	-249
350	-442
352	-710
358	-295
359	-358
360	-124
362	-178
366	-544
371	-502
372	-567
378	-635
390	-688
