-204	-514
-204	-217
-201	-316
-200	-428
-199	-370
-190	-94
-177	-649
-175	-554
-171	-244
-168	-480
-164	-690
-161	-154
-156	-385
-153	-191
-150	-507
-147	-301
-146	-353
-141	-571
-135	555
-132	-228
-130	486
-128	-637
-128	-109
-120	-732
-117	-461
-111	-265
-109	-140
-107	-72
-101	-356
-100	-393
-100	-300
-98	-209
-92	-564
-88	-665
-88	-530
-86	-631
-85	-439
-76	588
-70	-273
-67	-500
-67	-113
-66	-316
-62	-372
-58	-221
-56	-549
-54	-614
-54	-82
-52	-171
-47	186
-45	270
-43	-770
-40	-416
-37	-447
-33	-282
-31	427
-30	-497
-29	-689
-29	-139
-27	-101
-26	-339
-21	-170
-18	-603
-16	-550
-12	-228
-7	-655
-7	-265
-6	-372
-3	67
-2	-326
0	0
3	-441
6	-136
12	-530
14	-300
14	-79
15	520
17	165
22	-206
23	-397
26	-163
27	-710
29	-778
30	346
35	-247
38	-371
42	-494
44	-338
44	-182
45	112
48	-575
48	242
49	-99
51	-438
51	-8
52	-135
58	-732
59	-617
59	-270
59	62
65	-668
75	-534
76	-61
77	318
80	-447
80	-189
82	-492
83	-216
84	-391
85	-308
86	18
87	-565
89	159
91	-349
94	-265
94	-160
98	-752
98	-110
107	512
114	-673
115	-198
115	-81
116	-595
120	58
121	235
122	388
130	-544
130	-315
131	-408
132	-653
132	-516
132	-139
135	-23
139	-468
140	-240
143	-214
143	117
147	-753
147	-118
152	-171
156	-53
165	-347
168	-569
169	-88
169	281
170	40
175	-197
177	-714
177	-623
178	-143
181	-230
184	499
186	-372
188	-58
198	-488
201	-518
201	108
202	-296
203	-659
207	-594
210	-80
211	228
212	-448
215	-153
218	-240
221	-205
222	-366
225	-619
227	-500
229	-711
233	-122
238	-309
250	-589
251	269
253	-153
254	-273
256	-402
258	-81
261	-204
267	-243
269	-496
269	-418
272	-356
273	-689
281	-568
295	-409
298	-728
298	-240
298	-185
298	-157
306	-600
306	-331
307	-108
308	-474
313	-654
313	-449
318	-268
328	-570
331	-375
340	-426
345	-722
346	-226
347	-156
347	-80
352	-624
355	-187
356	-334
359	-508
365	-571
370	-449
374	-298
380	-406
381	-271
