-206	551
-202	-313
-189	-105
-167	-232
-162	-436
-155	-356
-151	-195
-140	-248
-134	-138
-134	-81
-120	-503
-115	-312
-109	-418
-98	-177
-95	-240
-93	-80
-92	-129
-88	555
-82	-563
-79	-375
-79	-283
-72	-462
-67	474
-66	-199
-58	392
-54	-329
-54	-241
-52	-111
-46	-150
-44	323
-41	-63
-40	-473
-37	229
-37	567
-33	149
-32	-375
-21	-184
-20	-304
-19	-245
-13	-562
-12	-341
-11	-46
-8	-121
-6	28
-3	-435
-2	283
0	-279
15	-58
16	-186
22	368
24	-374
25	-306
25	201
27	448
28	-495
30	-234
31	53
33	-95
34	-344
36	-138
41	-23
42	-565
42	-276
46	-179
49	-456
51	562
61	-107
68	107
70	-165
71	-372
73	-280
73	14
76	270
77	-332
82	-486
84	-46
86	381
89	197
90	-122
92	-406
94	-235
97	495
102	33
103	-98
111	144
117	-373
118	-197
123	-320
128	-140
130	-559
133	0
133	298
134	-274
138	-101
141	-218
142	-37
145	-359
148	93
149	-416
150	-482
160	-173
161	209
162	-130
164	402
166	-294
174	40
177	-247
181	-25
182	-87
184	-216
189	370
190	-191
196	-306
198	117
202	-112
204	593
206	-163
206	469
208	-381
210	291
212	-428
221	-101
224	-275
228	-232
239	-76
242	-200
246	213
251	-351
256	-463
264	-287
266	309
267	-238
269	-159
280	-337
280	-121
283	-340
286	-404
302	-202
305	-254
314	-129
321	-325
328	-181
344	-281
344	572
362	-249
