-187	-233
-184	-317
-173	-85
-167	-336
-151	-432
-136	-192
-126	-251
-126	-76
-121	-297
-115	-142
-110	-491
-109	-408
-106	537
-94	459
-92	-227
-88	-169
-83	-553
-83	-82
-77	-360
-76	-121
-69	-460
-68	380
-65	-278
-52	-200
-52	224
-48	-231
-48	296
-44	-96
-40	-330
-32	-146
-23	-468
-19	-370
-17	-2
-16	-234
-16	-56
-15	-564
-15	358
-13	-295
-10	83
-10	440
-7	-106
-4	-180
-2	-336
7	-424
10	-270
11	521
24	125
26	-482
26	-171
26	-72
31	-28
31	277
36	31
37	-296
38	-122
41	-560
41	-438
42	-344
43	-213
43	-158
46	-371
46	-264
60	77
62	-79
65	-363
67	-323
68	169
68	343
73	470
75	-477
77	-400
79	0
82	-211
85	-267
85	-149
86	591
89	260
97	-103
100	-68
109	93
113	-180
115	-310
119	-561
121	-260
123	-370
123	388
124	198
126	-133
127	-211
136	-74
139	-5
139	42
144	-162
146	-476
151	-412
151	-346
151	472
153	164
161	-233
161	-103
174	-280
177	-204
180	-53
180	284
187	-173
188	30
189	108
192	-89
200	564
201	-374
203	449
207	-289
209	-143
210	-103
215	-217
217	196
218	372
220	-262
224	-416
238	-187
241	-346
242	-82
255	-156
257	-281
262	-227
263	-456
266	-399
267	-119
272	-337
274	-340
274	386
276	287
289	-195
300	-245
305	-133
315	-190
329	-316
338	-281
353	-246
