-189	-290
-188	-240
-185	615
-181	-379
-180	-485
-180	-109
-172	-560
-169	-704
-166	-414
-161	-219
-160	-611
-158	-161
-157	-469
-154	-87
-152	-310
-149	-351
-149	-270
-140	-249
-137	-510
-133	-141
-129	-381
-127	-428
-127	-282
-122	-457
-119	-200
-115	-108
-114	479
-104	-600
-103	-225
-96	-714
-96	-329
-93	-267
-93	-144
-91	-491
-91	-64
-89	-102
-81	-375
-76	484
-73	-406
-73	-195
-72	-298
-66	-229
-66	-129
-62	543
-61	-468
-61	225
-60	359
-55	-597
-53	-331
-50	-80
-48	-526
-48	-502
-46	-270
-39	-370
-38	-200
-33	-130
-31	-226
-29	-420
-22	-77
-18	-163
-15	-462
-13	299
-9	139
-6	-629
-5	0
-3	-490
-2	-719
-2	-371
-1	-254
0	-565
4	74
5	-336
5	-216
7	-391
9	-294
11	-51
18	430
20	-454
22	-537
24	-81
24	235
25	-122
29	510
32	-672
32	-188
32	345
33	0
35	-625
35	-379
38	-270
41	-145
42	594
48	-481
50	-328
51	-224
52	-563
53	35
55	-427
59	-95
62	-763
64	71
66	-11
73	-319
73	149
73	267
74	-503
74	-373
75	397
76	-357
76	-194
76	-115
80	-263
80	-45
89	-88
92	-434
92	-175
92	56
93	-591
103	-292
103	-233
104	-661
105	-6
109	-148
111	-267
112	-550
115	-506
115	-202
116	-334
121	-63
123	-372
123	111
124	-407
133	584
139	-168
142	-119
144	-607
145	223
147	-35
149	-309
152	-428
152	-391
153	-223
153	454
155	-347
155	38
159	-486
160	-564
162	-254
163	-195
167	-328
169	329
173	-449
175	-84
176	17
176	164
181	-135
187	-399
189	-512
190	-47
191	-237
195	485
203	609
205	227
206	-351
206	116
207	-561
209	-275
209	-199
212	-153
213	-309
218	-89
228	-523
232	-396
232	-224
234	-455
237	320
245	-337
245	-270
247	-313
251	-487
251	-176
254	-560
260	-421
263	-124
265	-374
267	-201
274	-241
274	-89
281	-328
283	-287
285	-160
293	-452
300	-549
305	-211
312	-421
312	-376
314	-136
315	-92
317	-498
322	-323
328	-234
329	-274
333	-114
337	-430
343	-174
345	-520
349	-402
371	-87
372	-151
374	-424
374	-319
375	-363
387	-268
402	-191
