-198	-249
-194	-391
-189	-561
-187	-178
-185	587
-183	-82
-181	-226
-180	-481
-175	-435
-174	-614
-172	-326
-168	-365
-164	-251
-162	-153
-159	-716
-153	523
-149	-391
-147	-111
-146	-280
-145	-532
-141	-292
-138	-440
-134	-200
-130	-602
-121	-236
-118	-483
-117	-132
-117	-69
-114	-511
-113	-351
-111	-89
-109	-270
-98	-388
-97	-709
-97	-317
-97	-197
-90	-135
-89	-237
-85	-425
-83	-86
-79	-617
-74	-491
-73	-546
-69	-347
-68	-219
-67	585
-66	428
-61	310
-60	-288
-59	-527
-58	-384
-54	-151
-45	-733
-44	-189
-40	-255
-39	-450
-36	-117
-24	-483
-24	-71
-18	-281
-12	-644
-11	-394
-11	270
-3	-523
-3	-181
-3	-116
-2	-584
-1	-326
0	-257
0	57
4	-425
6	-52
7	-150
7	154
12	329
18	-374
20	-17
21	422
22	-90
23	-637
23	-486
27	-199
28	-305
30	-562
33	-407
34	-232
36	-457
36	101
39	-167
44	-266
46	-358
47	28
48	-510
48	-69
49	209
50	-111
51	-696
52	-767
52	-585
62	-191
63	-306
66	128
69	-135
71	-542
72	297
74	-55
78	-244
84	-391
87	-454
87	37
88	-16
90	-414
90	-228
90	-170
92	-307
93	-359
93	187
97	-273
97	-134
100	-621
104	-77
105	495
110	-699
112	373
112	593
113	-565
114	-404
117	-39
118	-195
121	-521
123	-291
126	-359
127	-428
127	58
132	517
133	-618
136	-99
137	-239
140	134
143	-488
143	-138
145	341
146	-212
147	-5
151	-184
155	-413
161	-450
162	-328
163	220
165	-578
168	-353
169	-280
169	-249
178	-121
181	56
182	-35
184	-378
186	-539
186	-468
191	-185
196	-77
197	-227
197	457
198	-415
199	244
201	121
205	-144
205	328
206	-271
208	-582
215	-363
219	-101
220	-305
227	-420
228	531
234	-327
238	-216
239	-543
241	-468
242	-165
243	-354
247	-251
250	-116
256	-512
261	-578
261	-292
263	-335
268	-436
268	-373
270	-183
276	-220
282	410
288	-129
294	-258
295	-568
298	-346
299	-470
299	-311
301	-87
306	-169
314	-520
316	-436
320	-219
321	-147
324	-395
337	-345
338	-98
342	-442
345	-239
349	-282
354	-539
363	-113
368	-411
368	-188
374	-352
385	-426
