-187	209
-138	257
-130	-469
-124	-592
-112	112
-101	161
-92	203
-60	70
-57	334
-55	116
-54	-294
-53	-363
-53	-175
-52	161
-49	-463
-47	439
-41	223
-31	-38
-28	-566
-22	-489
-20	27
-10	486
-9	262
-5	-124
-1	79
0	-251
1	359
2	129
7	206
10	-343
17	-2
26	-178
35	-415
36	51
38	-564
42	-74
59	234
63	174
65	-18
67	-228
68	113
69	359
70	-331
72	299
73	47
75	399
76	-142
96	211
100	-385
102	-258
103	-55
104	153
109	-488
116	59
117	348
120	-580
130	-35
134	-202
137	182
144	111
147	-115
149	-348
149	247
153	-435
156	29
165	-281
168	143
169	-544
173	-181
184	-51
186	394
188	86
191	224
198	319
209	-160
214	66
220	-402
222	-6
227	-346
228	-492
245	-229
252	130
267	-376
272	-607
289	-490
289	-286
