-187	210
-142	256
-121	-459
-115	-578
-113	110
-103	163
-91	207
-63	68
-57	336
-54	119
-54	164
-53	-285
-52	-351
-49	-166
-45	225
-45	443
-44	-445
-27	-30
-24	-555
-19	33
-14	489
-13	-478
-9	265
-6	-113
-1	84
-1	361
0	-240
3	135
11	212
15	-331
15	4
25	-168
36	56
38	-402
42	-551
43	-65
57	180
61	239
64	118
66	-217
66	-8
68	363
71	-317
73	-131
74	54
74	405
76	308
97	216
100	-45
102	-246
102	159
103	-374
108	-475
113	352
119	70
123	-569
125	-25
136	-192
136	187
144	-103
144	118
146	252
151	-337
156	-422
159	37
162	-268
168	149
170	-531
170	-168
179	-38
185	398
189	228
190	91
197	323
208	-149
218	74
221	1
222	-391
227	-335
230	-478
244	-214
257	132
266	-363
273	-592
290	-477
290	-276
