-200	-80
-199	-270
-184	-127
-182	-320
-181	-508
-179	-347
-177	-155
-170	-233
-169	-419
-162	-267
-160	-377
-156	-455
-152	-99
-144	-584
-144	-199
-138	-147
-137	-333
-132	-544
-131	-410
-129	495
-125	-256
-121	-460
-120	-369
-112	-430
-107	430
-105	-282
-103	-148
-101	-703
-99	-234
-99	-73
-98	-627
-98	-528
-98	-189
-96	-111
-90	-315
-84	541
-80	-400
-72	-151
-69	-203
-68	-274
-66	-359
-58	234
-56	-439
-52	-190
-51	-526
-49	-62
-39	-639
-39	-305
-38	-726
-38	-266
-35	27
-33	-104
-32	-397
-32	-227
-32	-140
-29	-437
-27	413
-26	-331
-23	-174
-23	-32
-20	-453
-17	-293
-15	289
-12	73
-12	589
-4	-678
-2	-96
-2	-3
1	-216
5	209
7	505
10	-553
10	-359
10	-329
12	-132
16	-494
17	-258
20	369
21	45
22	-424
27	-641
30	103
31	-169
33	-296
37	-460
37	-227
39	-39
41	-701
42	-89
50	-272
53	171
54	273
57	-368
58	-132
60	-181
63	-575
64	33
66	-408
68	469
69	-336
70	-488
70	373
74	-225
79	-693
81	-534
81	-300
86	-604
86	-43
89	114
94	-144
95	-270
95	197
100	-186
104	-356
105	530
106	-598
109	-393
113	-518
113	-466
114	-649
114	-309
114	-243
120	-119
121	-212
122	0
129	-171
131	329
132	-319
133	-372
136	-266
138	-544
138	135
139	84
144	-425
145	-68
148	260
153	-196
155	-234
156	430
158	569
166	-492
169	-105
170	-652
171	54
172	-379
173	-161
177	-448
182	-322
183	-408
186	219
187	364
191	-53
193	-231
197	-182
201	-105
203	33
206	-265
208	-654
211	-350
212	-487
213	-453
220	-205
222	-572
225	-393
225	-8
225	188
225	429
226	-81
231	-520
231	-288
233	-323
234	-165
239	111
243	323
244	-421
246	-121
247	-641
253	556
254	-246
260	-468
260	-323
268	-402
268	-374
272	-285
272	-195
273	-78
275	352
280	-554
287	-133
290	-505
296	-228
298	-384
301	-432
304	-468
309	-321
310	488
315	-268
316	-166
318	-553
319	-206
320	-109
322	-364
325	-598
334	-235
341	-497
343	-163
344	-408
353	-83
356	-295
363	-331
367	-388
368	-466
375	-125
379	-220
387	-172
