-186	209
-150	-489
-128	258
-106	112
-98	157
-94	191
-67	-490
-62	-387
-59	-192
-58	-313
-57	328
-55	109
-49	434
-48	73
-44	156
-40	-588
-38	217
-37	-515
-36	-53
-24	15
-7	-145
-5	255
0	118
1	-275
2	196
2	479
5	69
7	-368
10	352
17	-21
24	-198
29	-443
33	-589
39	41
45	-93
55	217
63	-252
66	-37
67	282
68	160
70	-361
73	101
73	350
75	32
80	388
84	-167
95	-407
98	202
103	139
104	-78
106	-281
109	-515
113	-603
114	40
122	340
128	-225
141	-54
141	173
144	-371
147	98
148	-464
150	-137
152	237
155	12
165	-305
169	-574
172	128
180	-204
182	71
183	385
191	-76
192	217
196	314
206	-185
212	49
216	-423
219	-26
226	-522
229	-368
243	-259
247	126
269	-402
283	-309
285	-517
