-186	220
-142	-594
-139	-495
-138	268
-128	121
-128	170
-121	203
-82	88
-78	190
-72	139
-68	-356
-66	-447
-58	467
-57	239
-51	-580
-42	86
-42	375
-38	-266
-38	-190
-35	38
-33	-82
-19	170
-8	121
-7	-26
-6	294
-5	241
-4	-337
4	-151
5	514
6	-518
6	-469
9	370
12	-235
15	-375
17	64
21	-586
35	1
36	112
37	-78
47	56
49	268
52	-294
56	332
58	167
58	400
60	-443
60	224
64	-117
66	-31
70	-209
77	115
82	248
85	-509
85	205
85	446
87	32
98	-265
101	-146
117	137
118	390
120	-378
124	51
127	-78
132	-16
137	228
140	293
141	-465
148	-79
151	168
155	103
160	-543
160	-321
165	-235
165	-162
173	193
174	420
176	-411
177	261
185	23
189	-53
190	136
195	358
206	-284
216	-232
216	57
223	128
226	-540
230	-91
231	-367
255	-258
258	-172
261	-464
283	-358
293	149
325	-566
