-204	-387
-204	-138
-193	-507
-192	-291
-189	-98
-185	-610
-183	-549
-182	-363
-180	-416
-178	-680
-172	-456
-159	-258
-155	-651
-153	-156
-144	-315
-141	-569
-138	-98
-137	-540
-133	-452
-129	-719
-127	-198
-123	-368
-120	-613
-117	-406
-98	-748
-98	-270
-94	-119
-91	-511
-90	-85
-78	-360
-77	-308
-69	-537
-69	-399
-67	-145
-66	-264
-61	-592
-60	-675
-59	-463
-54	-187
-35	-300
-34	-55
-30	170
-29	-737
-28	-406
-26	-547
-23	-189
-23	-141
-21	-627
-20	-341
-20	22
-15	-487
-12	-257
-7	-571
1	-51
2	58
10	-427
11	-499
11	210
12	-700
15	-302
15	-262
22	-202
24	-584
26	-379
30	111
31	-615
45	-247
46	-116
47	-28
48	-475
49	-745
59	191
63	-174
65	-338
66	-388
68	-694
69	-288
76	-444
80	-618
80	40
81	-51
92	-247
97	-131
100	-756
106	-402
107	-473
110	-546
113	144
114	-313
121	-350
123	-260
123	-76
124	-622
124	-212
138	-789
140	34
141	-155
142	-710
149	-674
151	-478
162	-340
162	-257
163	-379
165	-558
165	-30
165	155
173	65
176	-449
181	-295
184	-78
185	-186
189	-766
196	-477
201	-155
203	-699
206	0
209	-546
212	-225
216	-615
216	-385
220	122
224	-270
225	-98
229	-583
229	-335
232	-749
232	-221
248	-702
248	-403
248	-156
260	-376
263	-254
265	-544
265	-211
266	-88
278	-463
280	-771
290	-723
290	-323
303	-247
309	-606
310	-755
310	-366
313	-666
314	-203
317	-143
326	-528
336	-89
338	-327
339	-691
352	-281
355	-143
358	-655
359	-189
377	-417
379	-750
379	-253
382	-691
