-186	218
-143	-508
-140	264
-126	169
-124	115
-115	205
-79	89
-74	-462
-74	-365
-73	190
-68	134
-60	238
-59	-589
-52	465
-43	82
-42	372
-39	-200
-35	-276
-35	30
-33	-92
-15	166
-8	-36
-6	-350
-5	293
-3	116
-1	239
0	511
2	-531
5	-479
5	-162
8	371
10	-387
10	-247
16	57
34	-87
35	-4
39	108
48	-307
48	48
48	264
57	328
58	161
59	394
60	-456
60	221
63	-129
70	-39
71	-222
75	108
82	-521
83	201
85	244
86	443
87	24
98	-278
104	-158
116	387
118	130
124	-390
127	42
128	-90
135	-23
139	-476
139	223
140	288
151	162
153	-89
156	97
158	-555
158	-334
162	-247
166	-174
172	418
175	-425
175	188
176	256
186	21
188	131
192	-63
194	356
208	-297
212	53
218	-246
222	122
224	-557
228	-379
231	-104
255	-268
261	-478
263	-184
284	-370
292	143
327	-582
