-154	-189
-125	502
-124	-233
-97	422
-76	-97
-70	-176
-68	-140
-67	303
-48	-299
-38	166
-34	-80
-33	502
-31	-35
-31	69
-30	-400
-22	-173
-21	-116
-9	267
-5	404
-4	574
1	-312
4	-2
10	130
16	-427
17	320
18	-231
29	-55
30	-145
35	36
36	497
50	207
53	371
67	-153
73	-23
73	49
77	-94
77	152
78	-238
79	-339
81	-307
82	522
87	292
99	-136
99	401
112	59
113	200
115	-73
121	-289
126	336
131	596
140	-121
141	495
145	-5
156	266
157	166
160	-185
163	420
167	99
170	-41
182	24
185	-342
196	323
200	-163
203	-268
204	190
214	547
218	43
220	-71
230	142
236	304
243	398
243	500
267	537
291	431
