-198	-578
-187	223
-137	272
-133	129
-131	-476
-131	170
-129	204
-128	-570
-90	82
-84	190
-75	145
-63	469
-61	-343
-56	-426
-52	242
-46	-564
-44	380
-43	-251
-39	-177
-38	90
-37	47
-33	-68
-25	175
-12	129
-12	241
-9	-12
-8	295
-4	-315
3	-135
8	-452
9	373
11	518
16	74
18	-498
18	-215
22	-358
24	-568
34	118
36	14
37	-64
47	275
49	70
54	-275
56	174
56	338
59	227
59	409
61	-423
65	-103
65	-21
72	-191
81	125
81	254
81	449
82	-593
86	-489
86	45
90	211
98	-129
99	-248
116	-362
116	64
116	146
119	392
120	-60
128	-3
133	236
138	301
143	-445
146	-609
147	-62
150	175
155	109
161	-526
161	-145
164	-303
167	-217
170	201
176	-389
179	269
179	420
180	-37
183	31
191	143
198	362
201	-266
211	-211
223	61
225	-516
226	-72
227	137
232	-348
245	-152
254	-242
259	-442
278	-338
293	159
324	-540
