-192	-602
-187	210
-143	255
-116	-453
-113	109
-111	-571
-104	164
-91	209
-65	68
-56	337
-55	166
-53	-280
-53	121
-51	-346
-47	-162
-47	226
-44	444
-43	-436
-26	-25
-22	-551
-19	36
-15	490
-10	267
-9	-472
-8	-107
-2	362
-1	86
1	-234
3	137
13	7
13	215
17	-325
25	-162
36	58
39	-397
43	-544
43	-61
55	183
61	122
61	241
65	-212
67	-2
67	365
72	-310
73	-124
74	408
75	57
77	311
98	218
99	-40
100	162
102	-240
104	-369
108	-469
111	355
120	75
122	-20
125	-563
136	-186
136	189
143	-98
144	122
144	254
151	-331
157	-416
161	-261
162	42
168	152
169	-162
170	-524
178	-32
184	400
188	229
190	93
197	325
206	-144
221	-384
221	4
221	78
227	-330
231	-471
242	-206
260	132
264	-356
273	-585
290	-471
290	-270
