-210	-504
-207	-80
-206	-124
-193	-327
-192	-162
-190	-379
-186	572
-185	-281
-185	-236
-181	-576
-163	-529
-159	-460
-156	-420
-155	-183
-155	-137
-152	-85
-150	-331
-147	-289
-140	-368
-140	-239
-139	-494
-137	-193
-128	-659
-120	-605
-115	-444
-112	-325
-104	-169
-103	-275
-103	-75
-100	-249
-99	-402
-96	521
-94	-206
-93	-482
-89	-755
-89	-640
-89	-121
-83	-549
-79	-323
-75	397
-73	-101
-68	-240
-63	-354
-62	-279
-62	-174
-62	286
-59	-436
-51	-391
-48	-205
-46	-136
-45	330
-44	-475
-43	134
-41	-47
-38	-640
-34	-499
-29	-297
-26	0
-25	-359
-25	-256
-23	-94
-23	526
-15	-715
-11	-389
-11	392
-7	60
-2	-198
-1	551
0	-128
1	-541
3	-162
3	-79
4	-422
6	-479
6	-328
7	-250
7	208
13	-307
14	289
17	-368
18	-603
18	89
24	-228
31	-687
31	-506
34	-753
37	-96
38	-161
41	-433
41	8
43	-348
49	-304
50	-51
52	330
54	-133
54	171
59	-397
64	-614
65	-361
65	525
67	-256
67	-185
71	-533
71	-472
78	397
79	-649
80	-425
84	-336
84	212
88	-68
90	-8
90	59
91	-127
93	-577
99	-656
99	-169
100	-735
104	-368
104	-290
108	-216
108	553
110	143
112	-445
113	-84
116	-513
118	-702
118	-145
124	-384
125	-329
128	-436
129	-558
129	50
132	-56
132	513
134	-600
139	-270
145	-227
147	-302
147	327
148	-162
148	-3
153	-485
159	-349
160	-74
162	272
165	162
168	-702
168	-123
173	-545
176	104
178	-441
181	45
187	-243
188	-48
190	314
190	525
192	-325
194	-297
194	-193
195	-505
195	-81
198	-150
200	-728
201	26
203	-465
205	-404
208	196
212	545
215	-551
224	-615
226	345
229	-474
230	-260
230	-208
232	-141
233	-64
237	-345
244	-116
245	-299
248	-574
248	105
250	-522
251	-415
258	174
264	-689
269	-474
269	-253
272	-168
275	-85
276	-377
281	-202
282	-531
286	236
287	321
288	-327
289	-594
294	-264
296	-226
296	-141
297	-461
298	-561
300	-431
303	-377
303	-300
309	480
313	-93
316	-180
319	-335
320	-466
324	-643
334	-596
339	-218
340	-517
342	-263
345	-434
357	-542
357	-371
360	-151
364	-320
365	-87
372	-243
373	-409
380	-449
