-212	-93
-204	-515
-198	-561
-195	-629
-193	-368
-192	-154
-184	-424
-183	-477
-178	-259
-172	-682
-171	-86
-163	-651
-158	-329
-151	-538
-149	-735
-149	-233
-145	-576
-134	-373
-130	-472
-129	-83
-124	-130
-123	-626
-117	-302
-113	-176
-109	-422
-98	-520
-96	-760
-85	-381
-84	-279
-79	-207
-77	-319
-73	-410
-68	-550
-64	-686
-64	-476
-62	-614
-51	-106
-45	-317
-42	-184
-38	-752
-36	-53
-32	-547
-32	-355
-29	-428
-28	-489
-28	44
-26	-584
-21	-278
-15	-653
-15	-209
-9	-122
0	-233
3	-41
6	-723
9	-436
11	81
13	-609
14	-330
15	-530
16	-287
22	-393
29	-171
34	-103
35	-280
36	-3
42	-643
44	-757
47	-483
54	-302
57	-373
60	-714
65	65
68	-455
68	-215
70	-401
72	-654
72	-129
77	-60
78	-279
89	-186
97	-780
105	-489
105	-430
105	-340
106	-579
110	-655
111	32
120	-368
127	-137
128	-278
138	-190
139	-67
145	-236
152	-743
153	-686
154	-492
157	-95
157	38
161	-594
161	-455
162	-361
164	-274
165	-394
175	-31
182	-788
185	-317
191	-216
195	-126
201	-726
209	-585
210	-487
210	-420
212	-255
213	-187
213	19
219	-74
222	-647
226	-772
227	-296
231	-356
232	-239
252	-179
257	-719
257	-614
263	-132
264	-493
268	-423
271	-392
281	-585
284	-281
285	-778
286	-89
293	-217
300	-338
302	-743
318	-688
321	-777
321	-383
326	-255
328	-628
329	-232
330	-166
342	-718
351	-345
355	-303
361	-574
363	-87
370	-144
374	-672
383	-187
390	-714
