-187	209
-140	256
-125	-464
-119	-584
-113	111
-102	162
-92	205
-62	69
-57	335
-54	-290
-54	117
-53	163
-52	-357
-51	-171
-46	-454
-46	441
-43	224
-29	-34
-26	-560
-19	29
-17	-483
-12	487
-9	263
-5	-119
-1	81
0	-245
0	360
3	132
9	210
12	-337
16	1
26	-173
36	-408
36	53
40	-557
42	-69
60	177
60	237
66	-13
66	115
67	-222
68	361
70	-324
74	-136
74	51
74	303
74	402
97	214
102	-380
102	-252
102	-50
103	156
109	-482
115	350
117	65
121	-575
127	-30
136	-197
137	184
144	115
146	-109
148	249
150	-343
155	-428
157	33
164	-274
168	146
170	-538
172	-175
181	-45
186	396
189	88
190	226
198	321
209	-154
216	70
221	-397
221	-2
227	-341
229	-485
244	-221
254	131
267	-370
273	-599
290	-484
290	-281
