-186	211
-175	-576
-146	257
-119	108
-109	165
-103	-426
-95	-540
-93	214
-68	71
-57	229
-56	177
-55	345
-53	-257
-53	123
-46	-324
-41	451
-39	-141
-38	-409
-27	-11
-21	51
-18	-597
-14	-84
-14	497
-13	-527
-10	275
-3	368
0	-450
1	147
3	95
7	-212
7	20
15	225
20	-303
22	-140
38	74
43	-372
46	-41
50	195
51	-519
57	136
57	249
59	-585
60	-188
68	15
68	372
69	323
74	-285
77	419
80	73
81	-94
90	-22
92	176
100	225
105	-345
107	365
108	-215
110	-445
119	0
122	93
126	-610
128	-537
131	-161
137	196
138	266
140	-74
146	134
151	-306
159	-235
161	-393
169	63
170	-142
173	-495
173	163
177	-10
178	407
183	235
186	103
195	-120
195	337
215	19
216	-358
227	93
228	-308
229	-442
234	-177
254	-329
269	-553
273	130
283	-248
285	-441
