-186	209
-144	-484
-130	258
-109	113
-99	158
-94	194
-62	-484
-59	-382
-58	-188
-57	-308
-57	329
-55	111
-51	73
-48	435
-46	157
-38	218
-37	-584
-36	-49
-34	-509
-23	19
-6	-140
-6	257
-1	481
1	-268
1	121
3	71
3	199
8	-361
8	354
17	-15
25	-193
30	-436
34	-583
38	43
43	-88
55	222
64	-246
65	-32
68	163
68	286
69	-354
72	104
72	352
74	36
78	391
82	-161
96	-401
97	204
104	-276
104	-71
104	143
110	-509
114	-597
114	45
121	342
129	-219
139	-49
139	175
145	-365
146	102
149	-456
150	-131
152	239
155	17
165	-300
169	-566
170	132
178	-198
184	75
185	387
190	-71
192	219
197	315
207	-178
212	54
217	-418
220	-21
226	-515
228	-363
244	-251
248	127
269	-395
284	-303
286	-509
