-202	-584
-187	222
-137	271
-134	-482
-133	-578
-133	127
-130	170
-127	203
-88	84
-82	190
-74	143
-64	-347
-62	468
-60	-433
-53	241
-47	-569
-43	378
-41	-256
-40	88
-38	-182
-36	45
-33	-73
-23	173
-11	126
-10	242
-7	-17
-7	295
-3	-322
3	-140
8	-457
9	516
10	372
14	-504
16	-221
17	71
20	-363
23	-574
34	116
36	9
38	-69
48	66
49	273
54	-281
56	336
57	172
58	406
60	226
61	-430
65	-107
65	-24
71	-197
80	121
81	-600
82	252
83	448
86	-496
86	41
89	209
98	-253
99	-135
116	143
117	-367
118	60
119	391
123	-65
129	-7
134	233
139	298
143	-452
146	-68
151	173
155	107
160	-531
162	-308
162	-151
167	-223
171	199
176	-397
177	421
178	266
183	-43
184	28
191	140
197	360
203	-272
212	-217
220	60
225	-523
225	135
228	-79
232	-354
250	-159
255	-247
260	-450
280	-345
293	156
324	-549
