-191	-240
-186	-319
-184	544
-180	-83
-168	-131
-162	-164
-142	-383
-142	-329
-142	-226
-135	-140
-132	-269
-124	-86
-117	488
-109	549
-101	-210
-99	-273
-87	-125
-85	-307
-82	-363
-77	-565
-75	379
-74	-172
-67	-101
-64	-486
-61	-71
-61	297
-60	-434
-54	-265
-52	-218
-46	-131
-45	209
-44	-378
-35	337
-31	-153
-30	-45
-30	563
-29	34
-26	422
-23	494
-21	-312
-20	-621
-19	121
-19	265
-16	-192
-15	-276
-11	-226
-6	-499
-4	-95
-2	-407
-1	-22
6	38
10	-390
11	-352
12	-311
23	-148
23	318
28	-227
30	112
33	-549
34	-84
38	-175
38	482
42	253
43	-245
45	-4
46	-102
47	-381
48	-471
53	372
54	126
56	-522
56	-265
59	-210
64	-51
70	551
76	-354
77	-300
78	-100
80	-167
81	69
82	-410
85	-242
91	21
99	-391
99	289
101	398
105	-520
108	-268
113	579
115	-10
119	-346
120	-214
120	187
121	-453
121	-133
123	113
125	-64
137	-188
139	-233
148	-372
150	43
151	-120
155	-432
155	175
155	286
158	425
161	-9
162	-540
163	-275
169	-88
172	-164
173	-222
178	-332
182	-136
184	-405
185	246
187	128
195	335
196	-300
196	-246
202	-191
207	-91
214	10
214	451
217	-161
217	84
218	-483
223	-367
223	362
231	-281
241	-237
243	-202
246	-122
248	274
255	-163
258	-87
260	-329
264	-251
267	329
272	-375
273	170
278	-126
278	418
288	-218
288	-157
313	-246
317	502
323	-282
354	-188
