-186	212
-167	-564
-146	259
-119	108
-112	166
-98	-413
-95	214
-91	-522
-70	74
-60	230
-58	182
-55	126
-54	349
-52	-246
-42	-313
-42	455
-36	-131
-33	-398
-31	-3
-25	58
-16	-74
-13	501
-11	-584
-9	279
-7	-517
-3	371
-1	151
1	-438
5	101
8	27
9	-202
13	228
19	-293
22	-129
40	84
43	-359
44	-32
50	201
52	250
54	-508
57	141
58	-176
62	-573
66	22
66	322
68	376
75	-273
80	80
80	424
83	-79
86	-14
87	182
98	229
103	-332
107	370
110	-203
114	-433
120	8
123	100
127	-145
130	-526
131	-597
137	271
138	202
140	-63
148	140
151	-294
159	-381
160	-223
169	-130
169	70
175	-482
175	168
175	409
179	-2
181	239
184	108
192	-108
193	342
211	28
213	-347
227	-428
227	-296
229	99
232	-162
253	-317
266	-537
278	-237
279	131
283	-427
