-185	214
-154	-539
-144	260
-124	112
-119	167
-103	210
-89	-386
-85	-492
-73	84
-64	189
-62	233
-61	129
-48	363
-46	-224
-45	461
-38	70
-36	13
-34	-294
-33	-111
-17	-373
-14	-55
-8	507
-7	158
-6	287
-3	-556
1	-498
1	372
3	-413
5	108
7	235
9	-181
11	40
12	-273
25	-108
39	-17
43	100
44	-332
45	256
55	213
57	149
58	-153
58	35
59	-483
61	324
64	384
73	-546
73	-247
76	95
80	-57
83	193
85	4
85	435
92	236
99	-304
111	-181
111	380
121	115
122	-412
124	-117
127	23
133	-500
137	280
139	-41
140	213
146	-575
150	151
154	-270
157	-357
163	83
164	-198
166	-108
171	413
177	-454
177	178
178	247
183	119
185	10
191	-86
191	350
209	-325
209	42
214	-585
224	-273
225	111
227	-404
229	-133
252	-292
263	-508
269	-209
283	-398
288	135
