-210	-156
-198	-237
-197	545
-188	-89
-185	-298
-178	-387
-175	-114
-173	-433
-157	-171
-156	-218
-148	-259
-143	-319
-134	-75
-132	-146
-131	610
-127	-193
-122	513
-120	-113
-110	-357
-107	-225
-105	-274
-103	-409
-95	-87
-91	-469
-90	398
-89	-618
-89	-162
-85	-321
-83	-200
-83	-120
-81	-257
-76	283
-74	-525
-68	-358
-62	-416
-55	435
-54	-69
-53	-284
-50	-140
-44	196
-43	-200
-40	110
-39	-331
-36	-238
-33	358
-31	-31
-29	-432
-29	-266
-24	-359
-23	-113
-22	27
-20	314
-8	-299
-8	-164
-7	-51
-6	172
-5	-532
-5	-197
0	467
1	-677
6	-578
8	-309
9	-399
11	-84
16	-446
17	-118
18	-234
18	69
21	226
24	-288
31	-192
31	-36
35	418
40	-165
41	485
43	30
45	-318
46	-566
47	-246
49	-441
50	341
51	-512
52	106
54	169
55	-353
58	-90
65	-212
70	249
74	-295
78	-464
80	-32
81	-154
85	595
86	-76
87	-403
88	16
88	56
93	-565
93	-328
93	-268
95	308
100	-139
104	394
106	126
107	-461
108	239
109	186
112	-355
117	-55
118	-218
120	-513
127	-311
129	-23
129	55
134	-250
135	-172
137	327
139	-114
142	-406
145	529
147	-448
150	-202
154	-130
157	-324
158	231
162	-55
162	400
166	-508
167	-296
169	10
170	-248
171	-224
171	127
173	-84
177	-567
183	-473
184	-160
187	-25
188	-374
190	-57
192	309
198	-426
199	-121
204	-284
204	470
205	-242
206	116
211	-330
212	-30
224	233
225	-226
226	-82
226	62
227	-526
231	407
236	-188
240	-424
240	-388
241	-289
247	-141
249	-338
265	-73
266	-222
278	-269
279	-350
280	-180
280	-126
287	-406
288	-463
295	-218
295	475
296	-322
301	288
314	-353
328	-201
329	-109
334	-284
334	-152
346	-390
352	-334
360	418
