-187	211
-184	-588
-145	256
-116	107
-109	-440
-106	165
-102	-556
-92	212
-67	69
-56	341
-55	171
-53	-269
-53	122
-52	227
-48	-335
-43	-151
-42	448
-41	-422
-26	-17
-25	-608
-19	-540
-19	44
-15	493
-12	-94
-10	271
-3	-462
-3	366
0	91
2	142
4	-223
9	13
15	220
19	-313
24	-152
36	65
41	-385
45	-51
47	-531
52	189
56	-598
58	129
60	245
63	-201
68	369
69	7
73	-297
74	319
75	413
77	-110
78	65
94	-31
97	169
100	222
104	-228
105	-357
108	-457
108	360
120	-9
121	83
127	-550
135	-175
137	192
140	260
141	-86
145	128
151	-319
159	-405
159	-248
167	54
169	-153
170	157
171	-509
177	-20
181	404
185	232
189	98
197	330
200	-133
218	11
219	-370
225	86
228	-320
231	-456
238	-191
258	-342
266	132
272	-570
287	-456
287	-259
