-185	209
-155	-495
-125	258
-103	112
-97	156
-95	188
-72	-496
-65	-393
-60	-197
-59	-318
-56	327
-54	108
-49	433
-45	73
-43	-593
-41	155
-40	-520
-38	216
-37	-58
-24	11
-8	-151
-4	253
0	115
1	193
2	-281
6	476
7	-375
7	65
11	350
15	-26
23	-204
28	-450
31	-595
40	38
46	-98
55	214
61	-258
66	279
67	-43
69	156
70	-367
74	97
74	348
76	29
81	385
87	-173
94	-412
99	199
102	136
104	-85
108	-521
108	-288
112	-609
114	36
123	338
128	-230
142	-59
143	-377
143	170
148	-471
148	96
150	-142
152	234
156	7
165	-311
169	-581
173	125
181	67
182	383
183	-210
191	216
192	-82
195	313
206	-191
213	45
216	-429
217	-32
227	-530
231	-374
243	-266
246	124
269	-409
282	-315
284	-524
