-187	211
-180	-582
-146	257
-118	108
-108	165
-106	-433
-98	-548
-92	213
-67	70
-56	343
-55	174
-54	228
-53	-263
-53	123
-47	-329
-41	-146
-41	449
-40	-416
-26	-14
-22	-602
-19	47
-16	-533
-15	494
-13	-89
-10	272
-3	367
-1	-456
1	93
2	145
5	-218
7	17
15	222
20	-308
22	-146
37	69
42	-379
46	-46
49	-525
51	192
57	-591
57	132
59	247
61	-195
68	370
69	11
72	321
73	-291
76	416
79	-102
79	69
91	-27
94	172
100	224
105	-351
106	-221
107	363
109	-451
119	-3
122	88
128	-543
133	-168
137	194
139	262
140	-80
146	131
151	-312
159	-242
160	-399
168	58
170	-147
171	160
172	-502
177	-15
180	406
184	233
188	101
196	334
197	-127
217	-364
217	15
227	90
228	-314
230	-449
236	-184
256	-335
270	-561
270	131
285	-254
286	-448
