-186	212
-171	-570
-146	258
-119	108
-111	165
-100	-419
-94	214
-93	-531
-69	72
-58	229
-57	179
-54	124
-54	347
-53	-252
-44	-319
-41	453
-37	-136
-36	-404
-29	-7
-23	54
-15	-590
-15	-79
-14	499
-10	-522
-10	277
-3	370
0	149
1	-444
4	98
7	24
8	-207
14	227
20	-298
21	-135
39	79
43	-365
45	-37
50	198
53	-514
54	249
56	138
59	-182
60	-579
67	323
68	19
68	374
74	-279
79	422
80	77
82	-86
88	-18
89	179
99	227
104	-339
107	367
110	-209
112	-439
119	4
122	97
128	-604
129	-531
129	-153
138	199
138	269
140	-68
147	137
150	-300
159	-229
160	-387
169	67
170	-136
174	-488
174	166
176	408
178	-6
182	237
185	106
194	-114
194	340
213	24
214	-353
228	-435
228	-302
228	97
233	-169
253	-323
267	-545
276	130
281	-243
284	-433
