#Frame		Cumulative pedestrians
659	0
660	0
661	0
662	0
663	1
664	1
665	1
666	1
667	1
668	1
669	2
670	2
671	2
672	4
673	4
674	5
675	5
676	5
677	5
678	6
679	6
680	7
681	8
682	8
683	8
684	8
685	8
686	8
