#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
305	3.738	0.684
306	3.775	0.691
307	3.806	0.701
308	3.861	0.710
309	3.901	0.717
310	3.961	0.721
311	4.016	0.721
312	4.066	0.721
313	4.086	0.718
314	4.082	0.722
315	4.078	0.722
316	4.071	0.720
317	4.085	0.726
318	4.088	0.737
319	4.082	0.747
320	4.070	0.752
321	4.060	0.753
322	4.030	0.747
323	3.994	0.741
324	3.964	0.733
325	3.911	0.727
326	3.872	0.720
327	3.849	0.713
328	3.821	0.704
329	3.794	0.699
330	3.792	0.698
331	3.769	0.698
332	3.767	0.700
333	3.763	0.704
334	3.777	0.707
335	3.778	0.713
336	3.791	0.715
337	3.782	0.717
338	3.730	0.716
339	3.700	0.713
340	3.658	0.707
341	3.634	0.699
342	3.608	0.693
343	3.611	0.690
344	3.509	0.193
345	3.495	0.280
346	3.580	0.696
347	3.564	0.697
348	3.563	0.695
349	3.562	0.695
350	3.559	0.697
351	3.541	0.702
352	3.525	0.708
353	3.502	0.713
354	3.461	0.720
355	3.428	0.723
356	3.385	0.728
357	3.370	0.730
358	3.363	0.732
359	3.383	0.734
360	3.411	0.736
361	3.442	0.735
362	3.502	0.733
363	3.539	0.731
364	3.554	0.729
365	3.550	0.730
366	3.546	0.735
367	3.524	0.738
368	3.486	0.745
369	3.445	0.751
370	3.415	0.755
371	3.403	0.753
372	3.422	0.750
373	3.428	0.747
374	3.468	0.747
375	3.518	0.745
376	3.566	0.744
377	3.622	0.747
378	3.649	0.746
379	3.670	0.742
380	3.676	0.732
381	3.668	0.724
382	3.655	0.718
383	3.651	0.712
384	3.628	0.707
385	3.631	0.705
386	3.617	0.708
387	3.611	0.705
388	3.599	0.705
389	3.594	0.705
390	3.584	0.707
391	3.585	0.710
392	3.569	0.715
393	3.567	0.720
394	3.533	0.727
395	3.522	0.727
396	3.505	0.726
397	3.485	0.722
398	3.443	0.718
399	3.410	0.713
400	3.404	0.711
401	3.397	0.711
402	3.400	0.712
403	3.407	0.714
404	3.437	0.717
405	3.468	0.723
406	3.507	0.725
407	3.557	0.724
408	3.598	0.724
409	3.626	0.727
410	3.598	0.724
411	3.581	0.722
412	3.578	0.726
413	3.574	0.734
414	3.589	0.739
415	3.614	0.742
416	3.655	0.742
417	3.694	0.743
418	3.752	0.745
419	3.812	0.742
420	3.883	0.737
421	3.863	0.733
422	3.845	0.732
423	3.847	0.728
424	3.850	0.725
425	3.866	0.721
426	3.897	0.720
427	3.909	0.717
428	3.942	0.715
429	3.972	0.715
430	3.984	0.713
431	3.985	0.714
432	3.972	0.713
433	3.949	0.716
434	3.940	0.718
435	3.918	0.717
436	3.865	0.714
437	3.822	0.707
438	3.777	0.704
439	3.745	0.708
440	3.739	0.715
441	3.754	0.724
442	3.801	0.730
443	3.861	0.733
444	3.916	0.735
445	3.968	0.732
446	3.993	0.726
447	4.020	0.721
448	4.036	0.717
449	3.967	0.711
450	3.908	0.705
451	3.863	0.695
452	3.823	0.689
453	3.748	0.687
454	3.705	0.688
455	3.701	0.692
456	3.714	0.697
457	3.735	0.705
458	3.767	0.709
459	3.784	0.712
460	3.827	0.709
461	3.866	0.706
462	3.902	0.703
463	3.894	0.701
464	3.884	0.697
465	3.855	0.693
466	3.827	0.687
467	3.800	0.678
468	3.799	0.669
469	3.799	0.662
470	3.791	0.657
471	3.780	0.657
472	3.749	0.665
473	3.734	0.674
474	3.721	0.687
475	3.712	0.696
476	3.705	0.705
477	3.702	0.711
478	3.700	0.717
479	3.709	0.718
480	3.716	0.719
481	3.666	0.715
482	3.652	0.706
483	3.648	0.698
484	3.581	0.694
485	3.519	0.695
486	3.452	0.700
487	3.447	0.707
488	3.484	0.714
489	3.532	0.732
490	3.551	0.749
491	3.578	0.763
492	3.620	0.772
493	3.650	0.775
494	3.698	0.773
495	3.727	0.767
496	3.736	0.761
497	3.750	0.754
498	3.771	0.747
499	3.788	0.741
500	3.786	0.738
501	3.780	0.735
502	3.765	0.729
503	3.742	0.721
504	3.676	0.716
505	3.598	0.709
506	3.535	0.701
507	3.501	0.691
508	3.485	0.684
509	3.466	0.678
510	3.450	0.674
511	3.438	0.670
512	3.439	0.665
513	3.431	0.659
514	3.407	0.657
515	3.395	0.658
516	3.374	0.660
517	3.376	0.660
518	3.407	0.662
519	3.404	0.669
520	3.385	0.675
521	3.376	0.684
522	3.364	0.687
523	3.349	0.689
524	3.336	0.694
525	3.335	0.693
526	3.352	0.696
527	3.364	0.693
528	3.410	0.686
529	3.461	0.678
530	3.516	0.673
531	3.569	0.671
532	3.628	0.675
533	3.687	0.682
534	3.750	0.685
535	3.812	0.685
536	3.878	0.687
537	3.934	0.689
538	3.998	0.689
539	4.050	0.690
540	4.112	0.687
541	4.162	0.686
542	4.187	0.686
543	4.188	0.685
544	4.148	0.688
545	4.125	0.688
546	4.094	0.686
547	4.057	0.684
548	4.023	0.688
549	4.011	0.690
550	4.026	0.697
551	4.058	0.702
552	4.079	0.711
553	4.011	0.723
554	3.991	0.731
555	3.949	0.737
556	3.925	0.739
557	3.880	0.738
558	3.815	0.732
559	3.765	0.727
560	3.739	0.725
561	3.706	0.724
562	3.710	0.721
563	3.710	0.715
564	3.715	0.712
565	3.733	0.703
566	3.740	0.696
567	3.763	0.690
568	3.777	0.689
569	3.789	0.688
570	3.803	0.685
571	3.804	0.684
572	3.787	0.683
573	3.792	0.685
574	3.807	0.692
575	3.850	0.701
576	3.892	0.709
577	3.911	0.717
578	3.930	0.724
579	3.963	0.730
580	4.026	0.730
581	4.067	0.732
582	4.105	0.733
583	4.118	0.737
584	4.161	0.738
585	4.182	0.737
586	4.192	0.733
587	4.195	0.729
588	4.181	0.723
589	4.168	0.717
590	4.137	0.713
591	4.114	0.709
592	4.090	0.708
593	4.044	0.710
594	3.991	0.713
595	3.927	0.717
596	3.890	0.720
597	3.852	0.719
598	3.838	0.720
599	3.834	0.721
600	3.825	0.723
601	3.818	0.724
602	3.800	0.723
603	3.798	0.723
604	3.799	0.724
605	3.776	0.724
606	3.759	0.723
607	3.704	0.719
608	3.620	0.715
609	3.544	0.710
610	3.471	0.707
611	3.416	0.705
612	3.366	0.703
613	3.327	0.706
614	3.325	0.706
615	3.319	0.708
616	3.321	0.713
617	3.338	0.715
618	3.353	0.713
619	3.370	0.712
620	3.378	0.707
621	3.379	0.701
622	3.361	0.695
623	3.350	0.695
624	3.332	0.695
625	3.330	0.696
626	3.354	0.693
627	3.369	0.691
628	3.398	0.688
629	3.429	0.684
630	3.459	0.682
631	3.483	0.678
632	3.493	0.675
633	3.501	0.670
634	3.520	0.669
635	3.512	0.668
636	3.494	0.668
637	3.490	0.671
638	3.463	0.677
639	3.432	0.686
640	3.393	0.692
641	3.344	0.696
642	3.312	0.702
643	3.294	0.704
644	3.272	0.708
645	3.270	0.710
646	3.277	0.711
647	3.277	0.713
648	3.280	0.711
649	3.292	0.704
650	3.266	0.700
651	3.244	0.697
652	3.217	0.694
653	3.221	0.694
654	3.225	0.695
655	3.180	0.702
656	3.158	0.706
657	3.162	0.710
658	3.185	0.715
659	3.202	0.722
660	3.232	0.725
661	3.260	0.728
662	3.279	0.735
663	3.319	0.742
664	3.344	0.746
665	3.377	0.747
666	3.412	0.748
667	3.430	0.743
668	3.426	0.739
669	3.429	0.736
670	3.447	0.737
671	3.467	0.736
672	3.491	0.735
673	3.491	0.734
674	3.501	0.733
675	3.501	0.734
676	3.491	0.738
677	3.480	0.741
678	3.472	0.743
679	3.459	0.748
680	3.422	0.752
681	3.384	0.756
682	3.350	0.758
683	3.316	0.759
684	3.309	0.759
685	3.284	0.758
686	3.286	0.758
687	3.304	0.759
688	3.333	0.760
689	3.376	0.761
690	3.399	0.763
691	3.413	0.765
692	3.441	0.768
693	3.450	0.775
694	3.450	0.784
695	3.449	0.795
696	3.482	0.800
697	3.472	0.804
698	3.460	0.807
699	3.437	0.810
700	3.430	0.814
701	3.426	0.818
702	3.450	0.819
703	3.483	0.813
704	3.527	0.806
705	3.566	0.800
706	3.623	0.796
707	3.661	0.791
708	3.677	0.783
709	3.682	0.776
710	3.672	0.772
711	3.661	0.770
712	3.619	0.767
713	3.583	0.763
714	3.551	0.752
715	3.512	0.736
716	3.475	0.716
717	3.454	0.701
718	3.439	0.695
719	3.425	0.694
